value
-1.3038273
-1.8971305
-1.432532
-0.6663865
-0.9671008
-1.2121292
-1.4125004
-0.90253675
-0.761452
-1.3663188
-0.98114437
-1.5752959
-1.8266158
-0.26329195
-1.0533545
-1.2668759
-0.5008129
-1.3331656
-0.34121022
-0.33198428
-0.8563373
-2.2312572
-2.3048046
-1.1158446
-1.1520628
-2.528403
-1.8056023
-0.6362419
-1.1855574
-3.559854
-1.7204704
-1.7725904
-1.19831
-1.8318349
-0.37488005
-2.3357904
0.025247157
-0.49479815
-2.0457428
-1.9550799
-1.8600686
-1.3753722
-1.1692929
-1.3756772
-1.2610738
-2.3310509
-0.51784813
-1.6500647
-1.6718336
-1.0841758
-1.5600312
0.19203506
-1.330577
-0.8318655
-1.722632
-1.8904085
-1.5327116
-1.9837842
-0.738098
-0.7706131
-0.9231001
-1.7046317
-0.669889
-1.4033921
-0.27083492
-1.0885322
-0.86828315
-1.3954531
-1.2997639
-0.8807825
-0.7691198
-1.7258267
-0.763688
-1.1473117
-0.87837404
-1.8659514
0.044720024
-2.4810176
-1.7987297
-0.20446861
-1.0377386
-1.0604055
-2.5837755
-1.0230883
-1.7311034
-1.3828522
-1.705673
-0.96229255
-0.7814089
-1.2644317
-0.801878
-0.9280634
-1.8350661
-0.4826138
-1.5289373
-0.91431725
-1.5801636
-1.578049
-1.1388991
-1.0585225
-1.0189865
-0.16963607
-1.7895081
-0.15738447
-1.7831404
0.06559552
-2.4221218
-1.9144446
-1.0028949
-1.2716911
-0.56038177
-2.2448688
-1.1347349
-1.1712756
-0.7441508
-0.9269364
-2.2712357
-0.39261076
-1.1449139
-1.6795156
-1.8945568
-0.8515606
-1.694877
-0.3904884
-1.8275421
-1.4922101
-2.0640242
-1.9537327
-1.4007571
-1.9701585
-1.8395747
-2.2234645
-0.6338184
-0.7512615
-0.7404905
-2.8086023
1.2374535
-0.32964727
-2.4917586
-1.5262933
-2.2733164
-1.2997808
-1.3254684
-2.802881
-1.4592891
-0.45318317
-2.0697572
-2.0999434
-1.5458035
-1.5024259
-1.6052877
-0.18792857
-3.2360146
-2.3317056
-0.71525407
-1.5305201
-1.2996554
-1.6352782
-0.64800006
0.22876857
-1.8935179
-1.9192559
-1.2523696
-1.5708219
-0.8313023
-1.0579958
-1.7815938
-0.57110083
-0.5323671
-0.75472355
-1.3585337
-1.2468702
-1.4066656
-2.2960238
-1.262922
-0.90284693
-1.0268499
0.4132089
-0.6569191
-1.9721414
-1.870183
-2.2760158
-0.23295182
-0.5824702
-2.6068695
-1.4581964
-0.2553947
-0.8981252
-1.7120662
-1.5101724
-1.3576369
-1.9018052
-2.0988412
-0.3568819
-1.7323011
-0.33762997
0.18411714
-2.240254
-1.6770115
-1.4507439
-1.7203884
-0.53390074
-0.87549984
-2.722375
-0.73744327
-0.8307092
-1.7585206
-0.5185487
-1.4275335
-0.98568976
-1.1986846
0.13830289
-2.4553323
-0.89862216
-2.8225782
-0.81752
-1.8116968
-2.6169753
-2.5421264
-0.8042079
-1.7736543
-0.7002004
-1.2242403
-1.4084466
-1.2590191
-0.37139004
-0.7688372
-2.3561835
-1.5298117
-1.8730971
-1.7809058
-1.3181655
-0.6331903
-1.6864057
-1.6436725
-1.5159492
-0.688571
-0.2851162
-0.89745563
-0.8092732
-1.1486027
-2.6068373
-1.7265661
-1.8213017
-0.32552588
-0.98327047
-1.5001056
-1.616505
-2.4044085
0.1830693
-1.2168918
-1.2060714
-0.9892029
-0.9569632
-0.66727406
-1.622591
-1.3259624
-2.1164804
0.1601806
-0.44480634
-1.1375387
-1.2773191
-1.2802532
-2.08559
-0.065237686
-1.5969642
-1.4772542
0.4493796
-0.8237307
-1.2411306
-0.043167308
-0.70071304
-1.3752482
-1.1134791
-1.0098374
-1.3251438
0.3961592
0.030683503
-2.2468462
-1.4754853
-0.87647676
-1.0301223
-1.0553772
-0.7064134
-2.7176533
-0.47896734
-2.0282826
-1.2914038
-1.6927991
-0.76703095
-0.5027604
-0.46788526
-1.3779011
-1.2481403
-0.42867786
-2.0133228
-0.6717527
-2.180801
-0.5701792
-1.3908769
-1.6011181
-1.6499294
-1.2801312
-1.7408354
-0.7794957
-0.48992404
-0.7058024
0.12574603
-1.5484327
-0.97865844
-0.08323921
-0.44345033
-2.7836883
-1.6530746
-1.6299908
-1.7790377
-0.6712132
-2.551371
-0.4638395
-0.91445446
-0.32097432
-0.39923835
-1.1923672
-0.8259679
-1.7062098
-1.3959903
-1.8485746
-2.0053031
-2.2403007
-1.6270769
-2.3835044
-0.6572688
-1.5008647
-0.92848736
-2.2301235
-2.3365972
-1.0775096
-0.55573
-1.1514021
-1.3586347
-2.3388793
0.29288167
-0.90552217
-2.0627382
-2.207377
-0.93291414
-1.7863567
-1.0670197
-2.6139636
-1.1304212
-0.63409144
-1.7317868
-1.2533906
-2.048085
-1.5202851
-0.54553133
-0.73783475
-0.5046351
-1.4763151
-0.96374846
-0.7398588
-2.066265
-1.8026378
-2.076368
-1.0239689
-1.2127718
-1.610378
-1.9986415
-0.71850294
-1.4332151
-1.2148235
-1.7647578
-1.3037896
-0.8606778
-1.1004157
-1.1023176
-1.3388212
-1.4177133
-1.711696
-1.763561
-0.65648866
-2.0663385
-1.7978318
-1.3686136
-0.22281758
-2.1284757
-2.2204242
-0.8208071
-0.55683875
-1.060744
0.11080298
-0.47450173
-0.5328815
-1.3130018
-2.3637686
-1.2384553
-0.5085909
-1.4487796
-1.0889143
-0.59090996
-1.2297192
-1.9410012
-1.3841107
-2.8249497
-1.3692704
-2.2077374
-0.99475753
0.052073687
-1.1227088
-2.2914317
-1.7019013
-2.4500933
-1.0483851
-0.14151809
-2.7658634
-0.67257965
-0.3205233
-1.5147905
-0.9818808
-0.64565617
-0.76708114
-1.0435188
-0.49918842
-1.8583932
-2.156262
-1.4677818
-1.5927434
-0.9460664
-1.6319801
-1.3643317
-0.5602126
-0.80287987
-1.5021303
-0.73010033
-1.5390189
-0.51319915
-1.501811
0.028268859
-1.5770829
-1.7176387
-0.83381027
-1.3695093
-0.25916815
-1.1983802
-1.226517
-1.3689337
-1.0715837
-1.661681
-2.7283194
-1.1236513
-2.0177217
-0.630927
-2.2862892
-1.211633
-1.4861834
-3.1027818
-1.6692058
-1.7106605
-0.42991465
-1.2527863
-0.47914782
-2.3903184
-0.24606705
-1.2990215
-1.2019122
-1.9342692
-1.6997725
-1.2149915
-0.3290907
-0.94586635
-0.3198358
-0.98317146
-1.1650757
-1.3607076
-0.5071091
-0.48688424
-0.6250525
-0.93845725
-0.20148185
-2.4127402
-2.3397517
-0.5935538
-1.8048596
-2.5703192
-1.838424
-0.9386471
-0.77976364
-0.72867566
-1.2439852
-1.1476306
-2.3631105
-1.1053839
-0.570427
-1.5618662
-1.0224946
-0.9380034
-1.8400624
-1.5896251
-1.8000872
-1.2692792
-0.67095214
-0.41860119
-2.2973921
-1.4925694
-0.53349626
-0.910415
-0.7513819
-0.72682506
-2.4783127
-1.8909614
-1.1641152
-1.3676475
-0.86030114
0.25095373
-1.6406946
-0.8154112
-0.784579
-0.90812224
-1.8565012
-2.7504556
-1.4070766
-1.7124766
-0.21047685
-0.13819626
-1.0725546
-2.6819797
-2.3609047
-2.041241
-0.9397246
-0.8670871
-1.3701822
-1.2653545
-1.1050845
-1.0860281
-1.4270147
-1.8841968
0.007449478
-0.8976827
-1.1402577
-1.9750128
-1.9014843
-0.8224569
-0.44188958
-2.502292
-0.25868398
-1.4989195
0.14622995
-0.9409775
-2.3140073
-1.624914
-1.2634109
-0.86312425
-1.5082517
0.7311863
-2.2901864
-1.3926839
-0.49310705
-0.27049324
-0.82872444
-2.0554233
-2.8016226
-0.025912523
-1.412827
-1.2133754
-0.38700366
-0.58870846
-1.5859084
-2.145409
-0.46381298
-1.7470922
-0.14137493
-2.7545414
-1.2331295
-1.1729487
-1.7559649
-0.33149073
-1.420054
-1.723253
-0.68447757
-0.30769575
-1.2635016
-0.5111489
-1.8800137
-2.4417903
-1.4845061
-1.392566
-2.492102
-1.2056187
-1.6727521
-1.5270357
-0.7254211
-1.0100769
-1.984741
-1.3574826
-0.5308963
-0.23745136
0.054107204
-0.6808369
-0.14903516
-1.150295
-1.8405378
-0.18500486
-1.1116318
-1.4470096
-1.486459
-0.7721857
-2.5608401
-0.8997822
-1.0606819
-0.6767894
-1.4726827
-1.0869732
-0.46882161
-0.7246468
-1.1560439
-1.1099455
-2.772976
-1.0300938
-0.56614816
-0.91286266
-0.15717436
-1.143196
-1.2291849
-0.051011384
-1.6955903
-1.459346
-1.5315752
-0.91823506
-2.504992
-0.43500927
-1.8821969
-1.4045293
-1.4534967
-0.67656565
-0.25128937
-1.5405729
-0.16826542
-0.58844614
-1.0836672
-0.88696504
-2.172127
-1.3221498
-1.0813279
-0.90923667
-1.451689
-1.4428377
-0.5668856
-1.2838326
-1.3364329
-1.3524896
-0.7354725
-0.032087013
-1.1634551
-0.96821666
-0.905072
-1.0284705
-0.8149652
-0.67129654
-1.3147113
-0.5324095
-1.7621024
-1.7001534
-1.0681711
-2.2767658
-0.7601423
-2.0865462
-1.039315
-0.8962643
-1.3142107
-1.0685968
-1.5760067
-1.0477116
-0.101276934
-1.0977232
-0.99670666
-1.952027
-0.38020378
-0.6371354
-2.8561788
-3.457169
-1.9036992
-1.2255147
-2.3888452
-1.2243971
-1.175421
-1.616937
-2.0442443
-1.8379807
-2.237682
-0.5076026
-2.3410509
-0.9904338
-0.9818764
-1.3236501
-1.3287318
-0.53810096
-2.199698
-0.83709824
-1.1283038
-1.1672125
-2.0641718
-1.3846382
-1.9321917
0.028023496
-2.2189293
-1.3640618
-2.9683359
-0.29523727
-2.0565724
-2.439474
-0.0067320913
-0.7109751
-0.6739769
-0.9563093
-1.0262928
-2.027706
-1.6898346
-0.9374296
-1.0560234
-1.0143294
-1.6449387
-0.55610514
-0.88662887
-0.71450126
-0.8628591
-1.2978692
-0.8676418
-0.6774552
-1.1453705
-2.2815115
-0.7334063
-1.8682085
-1.3796017
-0.82727396
0.29371178
-0.9949047
-1.9427009
-0.8352767
-0.14426817
-1.0648942
-2.241777
-0.72653437
-1.3845989
-1.2023857
-1.3975344
-0.28223875
-1.0505111
-1.9072285
-0.080262914
-0.14464115
-1.452039
-1.9616563
-0.25204557
-1.609694
-1.2998564
-0.97846967
-0.9908886
-0.9583137
-1.104769
-0.57779443
-1.7912197
-0.6254972
-1.1212162
-0.79994476
-1.7144365
-1.7557634
-0.560766
-0.39726385
-0.63405937
-0.5633484
-0.65135354
-1.3965157
-1.8580406
-1.7597438
-1.4617243
-2.1362305
-1.572153
-0.53439695
-0.5346187
-0.13523963
-1.7438323
-0.7653125
-0.6816914
-0.9569925
-0.9819295
-1.6875014
-0.8561485
-1.4456809
-1.6552796
-0.5063689
-1.5196861
-1.6445692
-0.72580016
-0.83638775
-0.8934872
-1.4634342
-1.8467304
-1.3977188
-0.9103663
-2.2468724
-0.8267719
-1.4676473
-0.15548316
-1.7689443
-2.3541114
-1.0185908
-0.6389259
-1.7792548
-1.18519
-1.3350368
-0.35371912
-0.6186267
-0.83353674
-1.1052257
-0.8787572
-1.7727289
-1.2184083
-2.3036532
-1.7953906
-1.155589
-2.181798
-1.1637131
-1.5632877
-0.93387866
-2.0801158
-0.99199724
-0.57343775
-0.13065052
-0.73236233
-1.1224793
-1.4095237
-1.1868091
-0.84900546
-0.13733095
-1.8276017
-0.6811369
-0.71224695
-0.60744786
-2.2545257
-0.97243416
-2.0803697
-1.1660432
-1.150466
-0.7255945
-1.415688
-1.8883396
-0.5047295
-1.3050663
-1.2171888
0.16689049
-0.34100357
-1.6431966
-1.951678
-0.49606773
-1.3826821
-1.2643187
0.11273966
-1.4438353
-0.328354
-0.40215683
-1.7482336
-1.8016346
-3.0107028
-1.1423953
-1.9152501
-1.3364635
-2.2905855
-1.4729402
-2.5532079
-1.7951677
-1.9592366
-0.16090995
-1.5464842
-2.355174
-2.946619
-0.64018464
-0.36499012
-1.4991102
-0.9013499
-0.93419635
-0.52427053
-2.25922
-1.1097801
-0.01603192
-0.6200291
-1.091538
-1.564621
-1.9542828
-1.571796
-1.1842816
-0.673063
-2.1811097
-1.0845374
-0.7151005
-0.8141117
-2.1395204
-0.98021144
-1.3296483
-1.2226906
-1.7521867
-0.53770286
-1.3900924
-0.86393464
-0.63139546
-1.4140291
-1.783076
-0.9902737
-0.4179421
-1.9850019
-0.58380866
-1.9659624
-3.0434208
-1.454523
-1.5454822
-1.3668379
-0.32801217
-1.9633887
-0.99799263
-1.763896
-1.6704853
-1.0812248
-1.2767037
-0.3216709
-1.4811828
-0.31986806
-1.8840133
-0.79319686
-1.0296361
-1.2745742
-2.2136722
